Business Name,Phone,Address,Rating,Reviews,Google Maps URL,Website
Escape-N-Style,(951) 686-2994,"5051 Canyon Crest Dr STE 101, Riverside, CA 92507, USA",4.7,18,https://maps.google.com/?cid=11262859252246127710,NONE
Hair USA,(909) 877-6022,"11515 Cedar Ave, Bloomington, CA 92316, USA",4.2,142,https://maps.google.com/?cid=17851157648908786576,NONE
Betty's Beauty Salon,(951) 682-5760,"1450 University Ave, Riverside, CA 92507, USA",4.6,77,https://maps.google.com/?cid=17243293233812788739,NONE
Magic Scissors Hair Design,(951) 756-0644,"3766 San Simeon Way, Riverside, CA 92506, USA",4.9,17,https://maps.google.com/?cid=13757353500302727735,NONE
Melissa's Beauty Salon & Barber,(951) 733-5281,"3668 Kansas Ave, Riverside, CA 92507, USA",4.5,71,https://maps.google.com/?cid=11933593672579837432,NONE
N & D Luxury Barber and Beauty Salon,(951) 261-1021,"2431 University Ave c, Riverside, CA 92507, USA",5,7,https://maps.google.com/?cid=9652192699244601721,NONE
Maravilla's Beauty Salon,(951) 509-9323,"6106 Van Buren Boulevard, Riverside, CA 92503, USA",4.4,79,https://maps.google.com/?cid=13180948037323061076,NONE
Yuri's Beauty Salon,(951) 729-6504,"10220 Hole Ave #4, Riverside, CA 92503, USA",4.5,48,https://maps.google.com/?cid=4579806382845193153,NONE
Isabella's Hair Design,(909) 783-6629,"1606 E Washington St, Colton, CA 92324, USA",4.6,72,https://maps.google.com/?cid=4725764695737629633,NONE
Thania’s Beauty Salon,(951) 787-1150,"4102 3847 Stobbs Way, Riverside, CA 92509, USA",4.4,191,https://maps.google.com/?cid=530580843635424925,NONE
Shades of J Hair Lounge,(909) 774-1400,"9836 Foothill Blvd, Rancho Cucamonga, CA 91730, USA",4.9,14,https://maps.google.com/?cid=11935521867250450495,NONE
Evianos Studio,(909) 944-4040,"8110 Milliken Ave, Rancho Cucamonga, CA 91730, USA",4.7,47,https://maps.google.com/?cid=10426253724578028455,NONE
Riedel Riedel SALON,(951) 317-7031,"10828 Foothill Blvd suite 100 Studio 3, Rancho Cucamonga, CA 91730, USA",5,22,https://maps.google.com/?cid=5783628243916823897,NONE
Salon Madrid,(909) 481-9080,"8200 Haven Ave Suite 103, Rancho Cucamonga, CA 91730, USA",4.5,101,https://maps.google.com/?cid=14095033380664970729,NONE
Rockalily Salon,(909) 527-4143,"9849 Foothill Blvd S, Rancho Cucamonga, CA 91730, USA",4.8,36,https://maps.google.com/?cid=6491304175561972119,NONE
Tangles Salon,(909) 941-6672,"7945 Vineyard Ave Unit 6, Rancho Cucamonga, CA 91730, USA",4.4,120,https://maps.google.com/?cid=7669076667697647257,NONE
Vida Salon,(909) 755-5219,"11450 Fourth St #106, Rancho Cucamonga, CA 91730, USA",4.5,88,https://maps.google.com/?cid=9703762553753717258,NONE
Sara's Beauty Studio,(909) 673-1942,"2409 S Grove Ave, Ontario, CA 91761, USA",4.8,93,https://maps.google.com/?cid=9202091520104198853,NONE
Salon Cameo,(909) 484-7397,"8034 Haven Ave c, Rancho Cucamonga, CA 91730, USA",4.3,72,https://maps.google.com/?cid=6541290213049441868,NONE
Gloria's Hair,(909) 980-7646,"9685 Base Line Rd, Rancho Cucamonga, CA 91730, USA",5,23,https://maps.google.com/?cid=12547121580556286789,NONE
HAIR AT MERAKI BEAUTIQUE,(909) 244-0735,"951 N Haven Ave B, Ontario, CA 91764, USA",4.9,15,https://maps.google.com/?cid=4077272099860172240,NONE
Precision 6 Haircutting,(909) 980-5360,"8065 Archibald Ave # B, Rancho Cucamonga, CA 91730, USA",4.8,51,https://maps.google.com/?cid=4598894117735891173,NONE
brother hair salon,(909) 827-9121,"13819 Foothill Blvd suite C, Fontana, CA 92335, USA",4.8,45,https://maps.google.com/?cid=7452819477971750049,NONE
Pacific Coast Hair,(909) 944-7393,"8651 Base Line Rd, Rancho Cucamonga, CA 91730, USA",5,16,https://maps.google.com/?cid=12334678743447403128,NONE
Magna Beauty Salon,(909) 984-4400,"1875 E 4th St, Ontario, CA 91764, USA",4.6,68,https://maps.google.com/?cid=2079197981877864425,NONE
Upland Haircut & Salon,(909) 932-1000,"140 S Mountain Ave a, Upland, CA 91786, USA",4.4,105,https://maps.google.com/?cid=9138276768966674080,NONE
Corina's hair salon,(909) 981-4049,"99 N San Antonio Ave # 100, Upland, CA 91786, USA",4.8,41,https://maps.google.com/?cid=1912435417226454790,NONE
Summer Sauceda Hair,(909) 684-1439,"8227 Day Creek Blvd Suite 110, Rancho Cucamonga, CA 91739, USA",5,15,https://maps.google.com/?cid=14932190067507884041,NONE
Lucy's Beauty Salon,(909) 986-0397,"Ontario, CA 91761, USA",4.3,124,https://maps.google.com/?cid=5239076390262285606,NONE
Rosie's Hair Center,(909) 467-4896,"1245 N Grove Ave, Ontario, CA 91764, USA",4.6,102,https://maps.google.com/?cid=8663154888261160057,NONE
Machuca Beauty Salon,(909) 984-9442,"110 W F St, Ontario, CA 91762, USA",4.6,33,https://maps.google.com/?cid=2176102217012907318,NONE
Shear & Shine Hair Studio -Hair salons,(562) 597-7774,"4000 E Anaheim St, Long Beach, CA 90804, USA",4.8,173,https://maps.google.com/?cid=5077692144441687175,NONE
Color Culture Hair Artistry,(562) 982-4100,"4501 E Carson St #103, Long Beach, CA 90808, USA",4.9,48,https://maps.google.com/?cid=590295059874174767,NONE
Hair Affair,(310) 639-5844,"11685 Atlantic Ave, Lynwood, CA 90262, USA",4.3,125,https://maps.google.com/?cid=975454670485195028,NONE
Guadalajara Beauty Salon,(562) 920-9812,"9252 Alondra Blvd, Bellflower, CA 90706, USA",4.7,67,https://maps.google.com/?cid=7788051315935993262,NONE
Extreme Studios Salon,(562) 923-8700,"7850 Imperial Hwy. suite c, Downey, CA 90242, USA",5,31,https://maps.google.com/?cid=7734681132599271453,NONE
Hairtopia,(562) 603-0107,"C, 2340 Pacific Coast Hwy, Long Beach, CA 90804, USA",4.9,116,https://maps.google.com/?cid=4421503801457795426,NONE
The Hair Whisperer,(562) 924-4247,"17228 Norwalk Blvd, Cerritos, CA 90703, USA",4.6,40,https://maps.google.com/?cid=4613789949099227509,NONE
Mcolors Beauty Salon,(562) 209-0840,"1347 Long Beach Blvd, Long Beach, CA 90813, USA",4.8,101,https://maps.google.com/?cid=2797954528175170130,NONE
Alba's Beauty Salon,(562) 929-9962,"10622 1/2 E Imperial Hwy., Norwalk, CA 90650, USA",5,39,https://maps.google.com/?cid=3588875556539510694,NONE
White Orchid Salon,(562) 912-1341,"4122 Atlantic Ave, Long Beach, CA 90807, USA",4.8,25,https://maps.google.com/?cid=11897120669181179250,NONE
Imagen Latina,(562) 434-0207,"2907 E Anaheim St, Long Beach, CA 90804, USA",4.6,57,https://maps.google.com/?cid=7084925636085072100,NONE
XCLUSIVE The Salon,(562) 668-8483,"61 Lakewood Ctr Mall Suite 16, Lakewood, CA 90712, USA",5,10,https://maps.google.com/?cid=13511096236769951084,NONE
New Dimensions of Beauty,(562) 424-8034,"3825 Atlantic Ave, Long Beach, CA 90807, USA",4.9,63,https://maps.google.com/?cid=11991628441477704686,NONE
Pelo Loco Salon & Barber shop,(562) 293-5334,"11829 Firestone Blvd, Norwalk, CA 90650, USA",4.6,74,https://maps.google.com/?cid=18401818523688654105,NONE
J's Hair Salon,(562) 867-1231,"9754 Flower St, Bellflower, CA 90706, USA",4.6,69,https://maps.google.com/?cid=16499473767442283818,NONE
Sharrion James Hair Salon,(562) 421-8958,"3587 N Los Coyotes Diagonal, Long Beach, CA 90808, USA",4.9,47,https://maps.google.com/?cid=16747847587203388164,NONE
Lucias B&B Salon haircut / corte de pelo,(562) 336-1063,"1602 E South St, Long Beach, CA 90805, USA",4.5,50,https://maps.google.com/?cid=17155372928534294083,NONE
Sophisticuts Salon,,"2985 Pacific Ave, Long Beach, CA 90806, USA",5,22,https://maps.google.com/?cid=4464886753480409926,NONE
Shear Rhythm - Hair Salon,(562) 572-7877,"4091 Hardwick St #132, Lakewood, CA 90712, USA",4.9,11,https://maps.google.com/?cid=10158529313216899629,NONE
Willie Hair & Beauty,(562) 433-9071,"2345 E Anaheim St # E, Long Beach, CA 90804, USA",4.9,25,https://maps.google.com/?cid=13745220458688459596,NONE
Hue Salon,(562) 467-2018,"11900 South St suite#124, Cerritos, CA 90703, USA",4.6,24,https://maps.google.com/?cid=7110177809243480023,NONE
Hair by Maria Brown,(310) 779-3056,"24333 Crenshaw Blvd Suite 112, Torrance, CA 90505, USA",5,10,https://maps.google.com/?cid=2174529974796348471,NONE
Radiance SALON,(310) 404-5885,"1215 Pacific Coast Hwy, Redondo Beach, CA 90277, USA",4.7,56,https://maps.google.com/?cid=14687526003237381034,NONE
Samuel Oscar Salon,(424) 232-5879,"939 Manhattan Beach Blvd, Manhattan Beach, CA 90266, USA",5,14,https://maps.google.com/?cid=2262137586765122292,NONE
Angela's Color Concepts,(310) 541-2782,"891 Silver Spur Rd, Rolling Hills Estates, CA 90274, USA",5,135,https://maps.google.com/?cid=7640027204648745958,NONE
Ultra Lux Salon,(310) 372-3332,"1507 S Pacific Coast Hwy, Redondo Beach, CA 90277, USA",4.5,40,https://maps.google.com/?cid=12904213897533848707,NONE
Metal & Mane Salon,(310) 798-4354,"907 N Sepulveda Blvd, Manhattan Beach, CA 90266, USA",4.7,18,https://maps.google.com/?cid=8458644307716511816,NONE
Elegant Salon,(424) 292-3650,"2140 Artesia Blvd Unit F, Torrance, CA 90504, USA",5,51,https://maps.google.com/?cid=14697323336522606487,NONE
Cutie Salon,(310) 517-9601,"2424 Sepulveda Blvd, Torrance, CA 90501, USA",4.6,53,https://maps.google.com/?cid=9270724593846578690,NONE
BB Mikee Marie,(760) 792-1293,"21250 Hawthorne Blvd Suite 104, Torrance, CA 90505, USA",5,44,https://maps.google.com/?cid=5845577382140360613,NONE
Julie's Hair Salon,(310) 427-4784,"1447 N Avalon Blvd, Wilmington, CA 90744, USA",4.9,53,https://maps.google.com/?cid=9626953552088370565,NONE
YUKI Hair & Head Spa,(310) 279-6292,"4007 Pacific Coast Hwy, Torrance, CA 90505, USA",5,62,https://maps.google.com/?cid=6645011209564668963,NONE
Martha's Beauty Salon,(310) 834-6962,"1643 N Avalon Blvd APT 1, Wilmington, CA 90744, USA",5,28,https://maps.google.com/?cid=12797757340355641517,NONE
Hair by Christina Lobato,(562) 676-7175,"203 Argonne Ave Suite A, Long Beach, CA 90803, USA",5,70,https://maps.google.com/?cid=9500027455070487111,NONE
Dustin Berlin Curl Specialist @ Aqua Bella Salon,(707) 529-6497,"203 Argonne Ave Suite E Second Floor, Long Beach, CA 90803, USA",4.9,60,https://maps.google.com/?cid=14398066466388167535,NONE
Flaunt Salon - Hair Salon,(562) 433-8600,"2204 E Broadway, Long Beach, CA 90803, USA",4.7,114,https://maps.google.com/?cid=13304366078370706166,NONE
Hairology by Holly,(562) 822-0978,"5740 2nd St, Long Beach, CA 90803, USA",4.8,32,https://maps.google.com/?cid=7538423790364945800,NONE
Sunshine Salon,(310) 513-6330,"111 E Carson St Suite 5, Carson, CA 90745, USA",4.2,52,https://maps.google.com/?cid=4656503215381927048,NONE
Shadow Box Salon,(562) 676-7175,"203 Argonne Ave Suite A, Long Beach, CA 90803, USA",4.9,32,https://maps.google.com/?cid=10636987525019298985,NONE
Scissor Hands,(562) 438-1200,"4024 E 7th St, Long Beach, CA 90804, USA",4.9,107,https://maps.google.com/?cid=6414783993692677000,NONE
TJ Salon,(310) 946-2842,"13851 Prairie Ave, Hawthorne, CA 90250, USA",4.5,62,https://maps.google.com/?cid=11131866414858409375,NONE
Avenue Hair Co,(310) 822-0700,"4220 Lincoln Blvd, Marina Del Rey, CA 90292, USA",4.8,28,https://maps.google.com/?cid=4869209966671413063,NONE
Diego's Hair Salon,(310) 673-1060,"443 W Arbor Vitae St, Inglewood, CA 90301, USA",4.7,55,https://maps.google.com/?cid=9568071327353978769,NONE
Roth Salon,(310) 493-3470,"124 N Sepulveda Blvd Ste 100, Manhattan Beach, CA 90266, USA",4.9,15,https://maps.google.com/?cid=209479015319532380,NONE
Adriana's Beauty Salon,(310) 675-2978,"13737 S Inglewood Ave UNIT 103, Hawthorne, CA 90250, USA",4.6,30,https://maps.google.com/?cid=4368772378423637762,NONE
Silhouette Hair Salon,(310) 922-6218,"10811 Washington Blvd #104, Culver City, CA 90232, USA",4.9,19,https://maps.google.com/?cid=12738879866080069349,NONE
Claras Beauty Salon,(310) 838-1665,"10834 A Washington Blvd, Culver City, CA 90232, USA",4.8,23,https://maps.google.com/?cid=7634714121013377193,NONE
Waves Hair Salon,(310) 390-5358,"11473 Jefferson Blvd, Culver City, CA 90230, USA",4.7,72,https://maps.google.com/?cid=8527779535547879910,NONE
Mystik Hair salon,(310) 391-6787,"4335 Sepulveda Blvd, Culver City, CA 90230, USA",4.6,85,https://maps.google.com/?cid=8772198633204217281,NONE
Jazzin It Up Salon,(323) 298-4821,"5012 S La Brea Ave, Los Angeles, CA 90056, USA",4.6,47,https://maps.google.com/?cid=13847667297210119483,NONE
The Head Spa at Rima’s,(818) 240-7462,"3317 N Verdugo Rd, Glendale, CA 91208, USA",4.9,44,https://maps.google.com/?cid=11590971032334998033,NONE
LG Hair,(818) 242-6316,"319 N Verdugo Rd, Glendale, CA 91206, USA",5,23,https://maps.google.com/?cid=7618435899277167260,NONE
Lucy's Beauty Boutique,(818) 247-0996,"420 S Central Ave, Glendale, CA 91204, USA",4.8,78,https://maps.google.com/?cid=2620826234702825511,NONE
Lucy's Hair Salon,(818) 753-4811,"10654 Riverside Dr, North Hollywood, CA 91602, USA",4.7,35,https://maps.google.com/?cid=3878422220508601391,NONE
Moonlight Beauty Hair Salon,(818) 582-6374,"3302 W Burbank Blvd, Burbank, CA 91505, USA",5,24,https://maps.google.com/?cid=3037636280472476702,NONE
Perfect Woman Salon,(818) 259-8431,"6111 Reseda Blvd, Tarzana, CA 91335, USA",4.9,173,https://maps.google.com/?cid=16560174447864926788,NONE
Hair by Marina @ Le Salon Complet,(818) 482-5347,"19300 Rinaldi St, Porter Ranch, CA 91326, USA",5,12,https://maps.google.com/?cid=3724816186145834270,NONE
I. SHINE Studio Hair Salon,(818) 960-2000,"9661 Reseda Blvd, Northridge, CA 91324, USA",4.5,55,https://maps.google.com/?cid=17776973699287199512,NONE
Dej Salon,(818) 981-4440,"12445 Ventura Blvd, Studio City, CA 91604, USA",4.7,54,https://maps.google.com/?cid=16267355486105564444,NONE
Aida Grey Beauty Salon,(818) 760-5252,"17304 Ventura Blvd, Encino, CA 91316, USA",4.9,55,https://maps.google.com/?cid=17616623009499937752,NONE
Nona's Hair Studio,(818) 988-0311,"12512 Burbank Blvd, Valley Village, CA 91607, USA",4.9,19,https://maps.google.com/?cid=17698680249774806848,NONE
Glamour Man And Woman Hair Salon,(818) 469-0678,"7017 Van Nuys Blvd, Van Nuys, CA 91405, USA",4.8,34,https://maps.google.com/?cid=12680660062321893239,NONE
Luke's Salon,(818) 996-6760,"18845 Sherman Way, Reseda, CA 91335, USA",4.7,56,https://maps.google.com/?cid=14312523089704510091,NONE
Perfect Beauty Salon,(818) 830-1370,"8700 Woodman Ave, Arleta, CA 91331, USA",4.8,31,https://maps.google.com/?cid=16142993832244581817,NONE
18 Salons,(818) 780-5848,"8215 Woodman Ave # B, Panorama City, CA 91402, USA",3.7,50,https://maps.google.com/?cid=9922610113067729044,NONE
Angell Beauty Salon,(747) 203-1331,"12505 Oxnard St, North Hollywood, CA 91606, USA",4.8,91,https://maps.google.com/?cid=6073140699349910902,NONE
Nadia's Hair Salon,(818) 282-6450,"16733 Ventura Blvd #10, Encino, CA 91436, USA",4.8,142,https://maps.google.com/?cid=11815183320751847158,NONE
Tokyo Mode,(818) 831-8314,"17557 Chatsworth St, Granada Hills, CA 91344, USA",4.8,88,https://maps.google.com/?cid=8939185968182696620,NONE
Strategy the Salon,(818) 758-9467,"18908 Ventura Blvd, Tarzana, CA 91356, USA",4.8,26,https://maps.google.com/?cid=222586481011323472,NONE
LOTUS HAIR SALON,,"Inside PHENIX SALON, 9301 Tampa Ave SUITE suite#116, Northridge, CA 91324, USA",5,36,https://maps.google.com/?cid=2513962788270426229,NONE
Valley Village Beauty Salon,(818) 762-4400,"12450 Burbank Blvd # G, Valley Village, CA 91607, USA",4.9,29,https://maps.google.com/?cid=7160216155169887252,NONE
Salon De Belleza Acosta,(818) 787-8077,"14355 Victory Blvd # A, Van Nuys, CA 91401, USA",4.6,103,https://maps.google.com/?cid=8328877762273191644,NONE
Vanity Beauty Salon and Barbershop,(818) 708-8134,"18514 Sherman Way, Reseda, CA 91335, USA",4.2,145,https://maps.google.com/?cid=17462140288960944137,NONE
Katie's Beauty Salon,(818) 302-6032,"10118 San Fernando Rd #2, Pacoima, CA 91331, USA",4.7,81,https://maps.google.com/?cid=2958175484604245288,NONE
Nueva Imagen Salon,(818) 837-0200,"14538 Brand Blvd, San Fernando, CA 91340, USA",4.9,97,https://maps.google.com/?cid=368239395000851015,NONE
Marisa's Beauty Salon & Barber Shop,(818) 641-2326,"14505 Gilmore St, Van Nuys, CA 91411, USA",5,10,https://maps.google.com/?cid=14831224151643055758,NONE
Gigi's Hair Salon,(818) 989-9557,"7137 Balboa Blvd, Van Nuys, CA 91406, USA",4.4,27,https://maps.google.com/?cid=8795863350797850278,NONE
Magics Beauty Salon,(818) 810-5554,"16208 Devonshire St, Granada Hills, CA 91344, USA",5,12,https://maps.google.com/?cid=1984359781307624544,NONE
Extravaganza Beauty Salon,(747) 241-0561,"19025 Parthenia St Suite 102, Northridge, CA 91324, USA",4.8,85,https://maps.google.com/?cid=9053073018779450449,NONE
Edith V. Hair Studio,(818) 330-9777,"2329 1/2 Honolulu Ave, Montrose, CA 91020, USA",5,14,https://maps.google.com/?cid=7367095924079152562,NONE
Salon Oh!,(818) 404-1122,"8235 Foothill Blvd, Sunland, CA 91040, USA",4.6,35,https://maps.google.com/?cid=13594992997145475793,NONE
Mike's On Broadway Hair Studio,(818) 249-2006,"3517 N Verdugo Rd # A, Glendale, CA 91208, USA",5,22,https://maps.google.com/?cid=5276877139251636191,NONE
Quick Cuts,(818) 526-0000,"1212 N San Fernando Blvd F, Burbank, CA 91504, USA",4.3,120,https://maps.google.com/?cid=12268105402332953336,NONE
Emma Rose Salon,(818) 688-2238,"1116 W Magnolia Blvd, Burbank, CA 91506, USA",5,6,https://maps.google.com/?cid=14519414354430141906,NONE
Armen Z,(818) 319-7652,"1833 W Glenoaks Blvd, Glendale, CA 91201, USA",4.9,67,https://maps.google.com/?cid=16948143917866940951,NONE
Hamlet's Salon,(818) 433-0635,"3926 Foothill Blvd, Glendale, CA 91214, USA",4.9,171,https://maps.google.com/?cid=5280501532533236200,NONE
A2Z Hair Salon,(818) 484-8000,"1131 N Brand Blvd # 1, Glendale, CA 91202, USA",4.9,35,https://maps.google.com/?cid=15741649979950683951,NONE
Emerie Salon,(323) 422-2001,"1605 W Burbank Blvd Unit A, Burbank, CA 91506, USA",5,9,https://maps.google.com/?cid=17396903331137360004,NONE
Hair by Roxy,(818) 848-2441,"516 N Glenoaks Blvd, Burbank, CA 91502, USA",4,4,https://maps.google.com/?cid=1658127387057125603,NONE
Bella Hair Studio,(818) 790-2062,"835 Foothill Blvd, La Cañada Flintridge, CA 91011, USA",4.7,20,https://maps.google.com/?cid=6900406004523194312,NONE
Klara's Hair Cutters,(818) 951-8243,"7502 Foothill Blvd #103, Tujunga, CA 91042, USA",4.7,31,https://maps.google.com/?cid=10065921125752123780,NONE
Willow & Rise Salon,(805) 766-2141,"111 S Dos Caminos Ave, Ventura, CA 93003, USA",5,28,https://maps.google.com/?cid=12754873497333220980,NONE
Gigi's Style,(805) 983-8581,"516 N A St, Oxnard, CA 93030, USA",4.9,47,https://maps.google.com/?cid=15647926824449587035,NONE
Hair Lust Studio,(805) 291-7338,"1311 W Channel Islands Blvd Suite 104, Oxnard, CA 93033, USA",5,1,https://maps.google.com/?cid=5546761231458109184,NONE
Queena's Haircuts,(805) 985-4160,"1249 Victoria Ave, Oxnard, CA 93035, USA",4.5,116,https://maps.google.com/?cid=8748341663304212784,NONE
Mendietas hair Salon,(805) 486-9212,"2804 S Ventura Rd, Oxnard, CA 93033, USA",4.4,61,https://maps.google.com/?cid=3880507796069414462,NONE
Willow & Rise Salon,(805) 766-2141,"111 S Dos Caminos Ave, Ventura, CA 93003, USA",4.9,39,https://maps.google.com/?cid=1714834200432342745,NONE
Salon Alta Moda,(805) 483-1597,"220 3rd St, Oxnard, CA 93030, USA",4.9,24,https://maps.google.com/?cid=14030494451016954956,NONE
Becky's Hair Design,(805) 485-5812,"2341 N Oxnard Blvd, Oxnard, CA 93036, USA",4.5,19,https://maps.google.com/?cid=10531134145198444506,NONE
Mary’s Hair Salon,(805) 616-5116,"1737 S Oxnard Blvd, Oxnard, CA 93030, USA",5,1,https://maps.google.com/?cid=1500232575394294373,NONE
Karina's salons,(805) 485-0860,"1339 W Gonzales Rd, Oxnard, CA 93036, USA",4.3,17,https://maps.google.com/?cid=4793365561454994106,NONE
Julie's Beauty Salon,(805) 486-8100,"580 E 3rd St STE B, Oxnard, CA 93030, USA",4.8,67,https://maps.google.com/?cid=2851567153654809697,NONE
